15_1	15_2	15_3	15_4	31_1	31_2	31_3	31_4	58_1	58_2	58_3	58_4	65_1	65_2	65_3	65_4	Amp_1	Amp_2	Amp_3	Amp_4	DF_1	DF_2	DF_3	DF_4	DH_1	DH_2	DH_3	DH_4	DI_1	DI_2	DI_3	DI_4	DK_1	DK_2	DK_3	DK_4	DL_1	DL_2	DL_3	DL_4	C: Student's T-test Significant JHamp_DI	C: Student's T-test significant	N: -Log Student's T-test p-value JHamp_DI	N: Student's T-test q-value JHamp_DI	N: Student's T-test Difference JHamp_DI	N: Student's T-test Test statistic JHamp_DI	T: Protein.Group	T: Protein.Ids	T: Protein.Names	T: Genes	T: First.Protein.Description	T: Gene name	T: PDB	T: UniProt names
15,8741	18.4497	18.4026	18.1278	18.1948	18.315	18.3049	18.1581	18.3829	18.3563	18.2651	18.347	18.3848	18.4677	18.4457	18.4001	17.4572	17.2306	17.6879	17.8625	18.0309	17.8334	17.437	17.9516	17.9238	17.6996	17.6308	18.0234	18.0908	18.0421	18.1701	18.0071	18.195	18.0947	17.8642	17.9983	18.0833	17.8468	17.9005	17.8122	+	JHamp_DI	1.96951	0.00187435	-0.517978	-3.64836	P0A707	P0A707	IF3_ECOLI	infC	Translation initiation factor IF-3	infC	2IFE;5ME0;5ME1	IF3_ECOLI
12,0418	12.2002	11.8176	12.3646	10.9239	10.7239	10.8384	12.4291	9.56825	NaN	11.355	11.3482	10.8789	10.7968	10.7334	11.9883	11.9266	11.2018	11.3157	11.3058	11.5673	11.6243	11.6405	11.9295	11.7438	11.3307	10.1773	10.8051	11.0871	10.2626	NaN	11.3441	NaN	NaN	10.4672	10.5048	10.134	11.0879	11.1768	11.6691	+	JHamp_DI	0.772602	0.0371127	0.539554	1.60771	P0A710	P0A710	YCIB_ECOLI	yciB	Inner membrane-spanning protein YciB	yciB		YCIB_ECOLI
16,6017	17.2216	17.1165	17.1449	17.0625	17.0605	17.0038	17.0507	17.2232	17.2011	17.2256	17.2196	17.1641	17.1206	17.053	17.0623	15.4932	15.2293	15.3168	15.5401	17.3079	17.2318	17.0283	17.4291	17.2039	17.2304	17.2737	17.4051	17.3339	17.2246	17.5398	17.428	17.298	17.4192	17.3281	17.4036	17.4028	17.3285	17.1842	16.9153	+	JHamp_DI	5.99434	0	-1.98676	-20.0038	P0A715	P0A715	KDSA_ECOLI	kdsA	2-dehydro-3-deoxyphosphooctonate aldolase	kdsA	1D9E;1G7U;1G7V;1GG0;1PHQ;1PHW;1PL9;1Q3N;1X6U;1X8F;6U57	KDSA_ECOLI
17,6872	18.0854	18.1431	17.9628	17.9363	17.9288	17.9576	17.9137	18.0335	18.0009	17.9643	18.0262	17.8677	17.943	17.9212	17.9162	17.3245	17.5085	17.3098	17.359	18.1368	18.1345	17.8534	18.2509	18.0936	18.0023	18.3584	18.095	18.2115	18.1335	18.2013	18.2865	18.1853	18.1866	18.2625	18.2235	18.2271	18.1497	18.1311	18.0808	+	JHamp_DI	5.26886	0	-0.832761	-15.0685	P0A717	P0A717	KPRS_ECOLI	prs	Ribose-phosphate pyrophosphokinase	prs	4S2U;6ASV;7XMU;7XMV;7XN3	KPRS_ECOLI
15,0342	14.8674	14.9122	14.8814	14.4638	14.5532	14.6209	14.6749	14.5812	14.6204	14.5924	14.6231	14.3959	14.572	14.6727	14.6736	11.5784	11.2458	12.1501	11.6147	14.0421	14.1648	13.9021	14.0681	14.0178	14.1145	13.5105	14.1746	13.8633	13.9222	13.7219	13.6345	13.8527	13.8529	13.7655	13.8058	14.0387	13.9861	14.0484	14.0272	+	JHamp_DI	4.42557	0	-2.13823	-10.7875	P0A720	P0A720	KTHY_ECOLI	tmk	Thymidylate kinase	tmk	1E9F;4TMK;5TMP	KTHY_ECOLI
14,5244	15.8529	15.9128	15.981	15.8625	15.8198	15.926	15.6143	16.1684	16.1362	16.0161	16.0915	16.1007	16.1191	15.9957	15.8526	14.9911	15.2766	15.6526	15.617	15.2313	14.9583	15.2937	15.3904	15.1151	15.4014	15.8803	15.3939	15.9255	15.8966	16.1043	15.8529	15.8222	15.9436	15.9965	15.9581	15.8589	15.6832	15.7221	15.6795	+	JHamp_DI	1.83101	0.00256642	-0.560475	-3.38553	P0A722	P0A722	LPXA_ECOLI	lpxA	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase	lpxA	1LXA;2AQ9;2JF2;2JF3;2QIA;2QIV;4J09;6HY2;6P9P;6P9Q;6P9R;6P9S;6P9T	LPXA_ECOLI
12,8356	14.286	14.1077	14.0587	16.0747	16.0739	15.9749	15.8348	16.2	16.0829	16.0777	16.2382	15.2356	15.1036	15.3109	15.3761	12.5607	12.2736	12.5922	12.311	13.9269	13.7422	13.7547	13.5505	13.9365	13.9621	14.1208	14.1377	13.8079	13.7525	13.7633	13.6509	13.9562	13.9281	13.9142	14.0243	14.0632	13.8367	13.9601	14.1882	+	JHamp_DI	5.20634	0	-1.30927	-14.7029	P0A725	P0A725	LPXC_ECOLI	lpxC	UDP-3-O-acyl-N-acetylglucosamine deacetylase	lpxC	4IS9;4ISA;4MDT;4MQY;7PHJ	LPXC_ECOLI
10,6745	13.5041	13.3813	13.4884	13.2518	13.4775	13.4566	13.4093	13.1375	13.259	13.2119	13.2806	13.1988	13.1674	13.3487	13.1661	11.0213	10.367	11.4874	11.3875	13.6999	13.7999	13.8052	13.7393	13.5173	13.5284	13.3026	13.5347	13.6095	13.5896	13.5592	13.4167	13.3026	13.211	13.6809	13.568	13.4577	13.6328	13.5118	13.6217	+	JHamp_DI	4.14434	0	-2.47795	-9.63142	P0A729	P0A729	NTPPB_ECOLI	yceF	7-methyl-GTP pyrophosphatase	yceF	4JHC	NTPPB_ECOLI
17,7845	16.2824	16.252	16.2397	16.0489	16.1558	16.3089	16.2963	16.8485	16.8903	16.944	16.7738	16.2191	16.425	16.4383	16.2876	14.0204	13.7233	12.8495	12.7697	16.534	16.7033	16.1958	16.6143	16.7201	16.8822	16.7412	16.9018	16.9738	16.6145	16.8341	16.7667	16.1593	16.6552	17.0003	16.7327	16.8023	16.8817	16.8567	16.7987	+	JHamp_DI	4.41494	0	-3.45659	-10.7416	P0A731	P0A731	MGSA_ECOLI	mgsA	Methylglyoxal synthase	mgsA	1B93;1EGH;1IK4;1S89;1S8A	MGSA_ECOLI
16,3489	17.7382	17.7782	17.7169	17.2082	17.2345	17.3011	17.2551	17.74	17.5189	17.5531	17.6703	17.1972	17.2422	17.3177	17.3315	15.2342	14.773	15.5356	15.2154	17.2881	17.6081	17.5618	17.5305	17.7538	17.6785	17.4591	17.7559	17.5567	17.5036	17.5957	17.4993	17.4409	17.6714	17.6356	17.7866	17.6798	17.6939	17.5901	17.6649	+	JHamp_DI	5.22361	0	-2.34926	-14.8031	P0A734	P0A734	MINE_ECOLI	minE	Cell division topological specificity factor	minE	1EV0;3R9I;3R9J	MINE_ECOLI
12,4524	14.6859	14.3549	14.52	13.938	14.0438	14.2841	14.0251	14.4927	14.442	14.1616	14.2875	14.0586	13.9586	13.9955	14.0443	13.33	13.1074	12.9682	13.0694	14.464	14.8195	14.4653	14.4912	14.5697	14.7623	14.3796	14.6027	14.3778	14.6177	14.5615	14.5368	14.7083	14.6623	14.7058	14.6434	14.5158	14.6337	14.4488	14.3923	+	JHamp_DI	5.3025	0	-1.40469	-15.2688	P0A738	P0A738	MOAC_ECOLI	moaC	Cyclic pyranopterin monophosphate synthase	moaC	1EKR;1EKS;4PYA;4PYD	MOAC_ECOLI
12,3947	12.8119	12.7622	12.5785	12.7416	12.6895	12.3978	12.9521	12.17	11.9595	12.8624	12.3871	12.4254	12.3708	11.9785	13.1549	14.0353	13.6675	13.7256	13.8802	12.9298	12.945	13.3134	13.5433	12.5545	12.3567	12.6207	12.9472	13.2737	13.1967	12.5396	13.7755	11.6623	12.481	12.7196	12.2546	11.9637	12.4686	12.6688	13.295	+	JHamp_DI	1.25176	0.0106154	0.630785	2.36361	P0A742	P0A742	MSCL_ECOLI	mscL	Large-conductance mechanosensitive channel	mscL	4LKU	MSCL_ECOLI
15,8121	13.7456	13.3723	13.7324	13.5928	13.545	13.5291	13.5923	13.701	13.4987	13.5885	13.8573	13.5712	13.4501	13.3427	13.5642	12.5127	12.0618	12.0878	11.8957	14.2391	14.3613	13.9398	14.5057	14.0993	13.8665	13.8967	14.0933	14.1506	14.0636	14.1319	14.1573	13.4961	13.8496	14.0107	14.1964	13.7115	13.7574	13.8426	14.0363	+	JHamp_DI	5.24184	0	-1.98637	-14.9095	P0A744	P0A744	MSRA_ECOLI	msrA	Peptide methionine sulfoxide reductase MsrA	msrA	1FF3;2GT3;2IEM;6YEV;7OT4	MSRA_ECOLI
13,5751	13.9712	14.0871	14.0749	12.9542	13.399	13.5399	12.9882	13.8782	13.8361	14.0139	14.0452	13.2252	13.5428	14.0305	13.6708	11.0145	10.821	10.7539	11.2706	14.1689	14.0882	13.5966	14.011	14.1784	14.2455	14.2679	14.6156	13.9442	14.3148	13.9195	14.2943	14.2234	14.1584	14.16	14.0456	13.9141	13.9151	13.716	13.681	+	JHamp_DI	5.984	0	-3.1532	-19.9235	P0A746	P0A746	MSRB_ECOLI	msrB	Peptide methionine sulfoxide reductase MsrB	msrB	6SYM	MSRB_ECOLI
17,7434	17.2919	17.1903	17.1945	16.9676	17.0099	16.9654	16.9885	17.0324	17.0087	17.0535	17.0832	17.0052	17.1546	17.0836	17.1919	15.1169	15.2566	15.0262	15.1674	16.6908	16.5462	16.4927	16.6672	16.8193	16.6133	16.9237	16.8184	16.7861	16.5733	16.7515	16.7161	16.4849	16.5906	16.538	16.5909	16.5223	16.5296	16.6161	16.6708	+	JHamp_DI	6.39052	0	-1.56494	-23.3285	P0A749	P0A749	MURA_ECOLI	murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	murA	1A2N;1UAE;2Z2C;3ISS;3KQJ;3KR6;3SWD;5VM7	MURA_ECOLI
9,19002	12.892	12.7453	12.9881	11.9525	12.1263	12.2742	12.4476	12.6316	12.4492	12.4418	12.3918	12.1796	12.2734	12.4062	11.9112	8.79673	9.12394	NaN	NaN	12.3468	12.5379	12.2964	12.0749	12.4616	12.4347	11.5381	12.3057	11.7416	12.1092	11.4771	11.5733	12.8715	12.5442	11.9446	12.0622	12.618	12.4046	12.6216	12.2965	+	JHamp_DI	3.55037	3.04498E-05	-2.76497	-11.9432	P0A752	P0A752	NADD_ECOLI	nadD	Nicotinate-nucleotide adenylyltransferase	nadD	1K4K;1K4M;6KG3;6KH2	NADD_ECOLI
12,074	11.8004	11.5325	11.2619	11.4047	11.8222	11.1184	10.9711	12.4832	12.5765	12.7929	12.5566	12.2047	NaN	12.2446	11.7563	11.0658	10.9789	10.8072	12.0438	11.058	10.8254	10.3464	11.4982	10.805	11.2421	12.1186	11.9461	11.9299	11.5647	11.3216	11.6023	11.3349	11.763	11.8535	11.6883	11.9908	11.7844	11.831	11.6244			0.586925	0.0616373	-0.38069	-1.247	P0A754	P0A754	KEFF_ECOLI	kefF	Glutathione-regulated potassium-efflux system ancillary protein KefF	kefF	3EYW;3L9W;3L9X	KEFF_ECOLI
NaN	11.8591	11.4735	11.615	11.3122	11.3558	11.3684	11.2544	11.8287	11.5306	11.6907	11.3165	11.4004	11.4016	11.0816	11.2157	NaN	10.2756	10.9755	10.9171	11.4149	11.3561	NaN	11.4724	10.9258	10.675	NaN	10.9681	NaN	11.4062	10.6002	NaN	11.1755	11.2751	11.0214	11.0967	11.3582	10.8691	11.4106	11.6778			0.260041	0.192651	-0.280491	-0.672392	P0A756	P0A756	KEFG_ECOLI	kefG	Glutathione-regulated potassium-efflux system ancillary protein KefG	kefG		KEFG_ECOLI
16,2143	15.1155	15.0333	15.107	15.6712	15.8158	15.7758	15.6039	15.5825	15.7706	15.761	15.7688	15.2116	15.5437	15.5433	15.3273	14.3395	14.0553	13.6182	13.4491	15.675	15.7517	15.1831	15.6492	15.5988	15.4533	15.6824	15.7542	15.7049	15.6218	15.7389	15.666	15.9372	16.013	16.0492	15.9908	16.0775	15.9259	15.9511	15.8529	+	JHamp_DI	3.94428	0	-1.81735	-8.87793	P0A759	P0A759	NAGB_ECOLI	nagB	Glucosamine-6-phosphate deaminase	nagB	1CD5;1DEA;1FQO;1FRZ;1FS5;1FS6;1FSF;1HOR;1HOT;1JT9;2WU1	NAGB_ECOLI
14,9155	14.2143	14.0802	14.1348	14.2367	14.373	14.3302	14.0805	14.5657	14.5192	14.7405	14.6848	15.0059	14.8975	15.283	14.9102	11.7191	11.3814	12.6118	12.2472	13.1648	13.6947	13.3043	13.7624	13.9719	14.118	13.9988	14.1898	13.7736	13.2503	14.0151	14.179	13.4573	13.6018	13.9928	14.2336	14.482	14.3789	14.7315	14.3703	+	JHamp_DI	2.75137	0.000319468	-1.81466	-5.33323	P0A761	P0A761	NANE_ECOLI	nanE	Putative N-acetylmannosamine-6-phosphate 2-epimerase	nanE		NANE_ECOLI
15,6478	16.7696	17.1089	16.9198	16.4717	16.3601	16.501	16.8944	16.7473	16.3567	17.0903	16.9061	16.7591	16.6734	16.6854	17.0948	14.4405	14.0163	14.8816	14.6089	16.5688	16.8953	17.0545	16.481	15.9556	16.1867	15.8795	16.3571	16.1687	16.1748	15.7803	16.235	16.0781	16.4058	16.0331	15.8748	16.2474	16.1793	16.7057	16.3113	+	JHamp_DI	3.58904	3.11174E-05	-1.60288	-7.66591	P0A763	P0A763	NDK_ECOLI	ndk	Nucleoside diphosphate kinase	ndk	2HUR	NDK_ECOLI
12,2985	11.094	11.6176	11.2217	11.2665	10.9727	10.7508	12.0812	10.6455	10.724	11.5127	NaN	11.7862	12.0028	11.2256	12.2238	10.9634	11.0912	10.7093	11.7804	10.7431	10.9375	11.3772	11.1968	10.4739	11.2027	11.1148	10.9979	10.9452	10.9657	NaN	11.0834	NaN	NaN	NaN	10.207	11.6689	10.9116	11.4677	12.0332			0.1971	0.256936	0.137948	0.504754	P0A766	P0A766	RSXA_ECOLI	rsxA	Ion-translocating oxidoreductase complex subunit A	rsxA		RSXA_ECOLI
NaN	9.83481	9.24747	10.1647	11.9519	11.8976	11.0525	11.8826	11.1273	10.8111	11.3499	11.3202	10.9542	10.4936	10.3813	11.7127	11.2247	10.3642	NaN	9.12158	10.0195	9.57037	NaN	9.78325	NaN	NaN	NaN	NaN	9.3316	9.70466	9.40449	10.0076	NaN	9.4761	NaN	NaN	NaN	NaN	9.05535	9.79378			0.52061	0.0759105	0.624732	1.15157	P0A769	P0A769	MNTH_ECOLI	mntH	Divalent metal cation transporter MntH	mntH		MNTH_ECOLI
NaN	NaN	NaN	NaN	11.0482	10.6376	10.9143	10.9346	10.7043	10.3125	10.7971	11.1245	11.303	10.9289	11.5759	11.2367	NaN	NaN	NaN	NaN	8.59955	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN			NaN	1	0	NaN	P0A772	P0A772	NRDI_ECOLI	nrdI	Protein NrdI	nrdI	3N39;3N3A;3N3B	NRDI_ECOLI
12,7933	13.5794	13.6304	13.7334	13.7194	13.7511	13.778	13.7711	13.6774	13.8324	13.8039	13.9155	13.115	13.3105	13.3607	13.2379	13.0703	13.0808	12.9683	12.9069	13.7274	13.5503	13.6333	13.7631	13.5169	13.4584	13.4029	13.4352	13.6918	14.194	13.6614	13.8051	13.6815	13.891	13.7158	13.6999	13.453	13.4903	13.4312	13.6681	+	JHamp_DI	3.17074	9.37115E-05	-0.831465	-6.41898	P0A776	P0A776	RPPH_ECOLI	rppH	RNA pyrophosphohydrolase	rppH	2KDV;2KDW;4S2V;4S2W;4S2X;4S2Y;5YGU;6D13;6D1Q;6D1V;6VCK;6VCL;6VCM;6VCN;6VCO;6VCP;6VCQ;6VCR;7SP3	RPPH_ECOLI
17,3245	15.8723	15.6899	15.5767	15.8565	15.77	15.6016	15.6299	15.982	16.1699	16.1434	16.2524	16.2989	16.1642	16.3024	16.317	12.3442	11.7698	12.3564	12.1852	14.2642	14.9066	14.4467	14.7897	14.8134	14.8091	13.7961	15.2996	14.623	14.2593	14.4905	14.9609	13.9781	14.7588	14.6221	15.0707	15.2076	14.5401	14.8634	14.5137	+	JHamp_DI	4.70472	0	-2.41953	-12.0592	P0A780	P0A780	NUSB_ECOLI	nusB	Transcription antitermination protein NusB	nusB	1EY1;3D3B;3D3C;3IMQ;5LM7;5MS0;6GOV;6TQN;6TQO	NUSB_ECOLI
16,8842	14.7676	14.7826	14.7356	14.6052	14.8331	14.9327	14.7631	14.7166	14.8929	14.8926	14.7584	14.9494	14.8613	14.9137	14.7974	11.4637	11.186	11.6321	10.4558	14.2305	14.7676	14.2287	14.5069	14.4576	14.6769	14.2889	14.6761	14.183	14.2829	14.1886	14.2147	14.2939	14.6958	14.6062	14.585	14.9654	14.7929	14.9125	14.5026	+	JHamp_DI	4.61431	0	-3.0329	-11.6329	P0A784	P0A784	ORN_ECOLI	orn	Oligoribonuclease	orn	1YTA;2IGI;7VH4	ORN_ECOLI
13,523	13.2278	13.1662	13.0893	12.6555	12.6087	12.5761	12.6457	12.9672	13.0405	13.0572	13.1548	14.0116	13.4837	13.8789	13.7164	12.884	12.6445	13.1099	12.9026	14.0586	14.314	14.0615	14.0369	14.4585	14.4013	14.0049	14.3091	14.4911	14.3554	14.4607	14.3799	14.5903	14.5792	14.5166	14.3245	15.0118	14.9259	14.9227	15.0374	+	JHamp_DI	5.30569	0	-1.53651	-15.2879	P0A786	P0A786	PYRB_ECOLI	pyrB	Aspartate carbamoyltransferase catalytic subunit	pyrB	1ACM;1AT1;1D09;1EKX;1EZZ;1F1B;1I5O;1NBE;1Q95;1R0B;1R0C;1RAA;1RAB;1RAC;1RAD;1RAE;1RAF;1RAG;1RAH;1RAI;1SKU;1TTH;1TU0;1TUG;1XJW;1ZA1;1ZA2;2A0F;2AIR;2AT1;2ATC;2FZC;2FZG;2FZK;2H3E;2HSE;2IPO;2QG9;2QGF;3AT1;3CSU;3D7S;3MPU;3NPM;4AT1;4E2F;4F04;4FYV;4FYW;4FYX;4FYY;5AT1;5VMQ;6AT1;6KJ7;6KJ8;6KJ9;6KJA;6KJB;7AT1;8AT1;8ATC;9ATC	PYRB_ECOLI
14,667	15.3216	15.6032	15.1441	15.6928	15.5083	15.3124	15.5562	15.568	15.3562	15.174	15.3224	15.0445	15.0979	15.0107	14.7755	13.3828	13.7572	14.1049	14.9527	15.0756	14.9673	16.1109	15.5358	14.7574	14.5219	15.0832	15.122	14.8227	14.794	14.8735	15.0882	14.6832	14.7632	14.7221	14.6833	14.231	14.1948	14.7559	14.1957	+	JHamp_DI	1.31622	0.00881184	-0.845212	-2.47269	P0A790	P0A790	PAND_ECOLI	panD	Aspartate 1-decarboxylase	panD	1AW8;1PPY;1PQE;1PQF;1PQH;1PT0;1PT1;1PYQ;1PYU;3TM7;4AOK;4AON;4AZD;4CRY;4CRZ;4CS0;4D7Z;5LS7	PAND_ECOLI
15,2946	16.4917	16.4147	16.5798	16.3764	16.4682	16.503	16.4634	16.4802	16.6565	16.4631	16.4588	16.3746	16.553	16.4117	16.3818	15.0053	14.7293	15.0173	15.0629	16.6242	16.5843	16.3226	16.8277	16.7131	16.823	16.5189	16.7404	16.7054	16.7502	16.837	16.6175	16.6326	16.7745	16.9083	16.8155	16.822	16.7711	16.7433	16.8881	+	JHamp_DI	5.99796	0	-1.7738	-20.032	P0A794	P0A794	PDXJ_ECOLI	pdxJ	Pyridoxine 5'-phosphate synthase	pdxJ	1HO1;1HO4;1IXN;1IXO;1IXP;1IXQ;1M5W;6RG0	PDXJ_ECOLI
17,2108	18.1182	17.8836	18.2644	18.219	18.2212	18.0892	17.9923	18.1334	18.0705	18.0255	18.0418	17.9735	17.902	17.6958	17.8068	16.5656	16.2969	16.2903	16.2719	18.1353	18.0282	17.7005	18.1491	17.9755	18.0972	18.2754	18.1496	18.1151	18.2053	18.1949	18.0213	17.7545	18.0105	18.008	18.0696	17.8349	17.9223	17.7768	17.8693	+	JHamp_DI	6.20189	0	-1.77796	-21.6831	P0A796	P0A796	PFKA_ECOLI	pfkA	ATP-dependent 6-phosphofructokinase isozyme 1	pfkA	1PFK;2PFK	PFKA_ECOLI
18,6539	18.7402	18.6176	18.4008	18.5432	18.4231	18.5813	18.3032	18.6074	18.5605	18.5594	18.6038	18.5071	18.4024	18.3265	18.4224	17.0661	16.7973	16.9204	16.8146	18.4496	18.3831	18.5595	18.4021	18.8154	18.4891	18.8746	18.7858	18.6761	18.3555	18.6956	18.7092	18.3216	18.2758	18.3409	18.4992	18.3716	18.3195	18.3131	18.3245	+	JHamp_DI	5.4677	0	-1.70949	-16.2899	P0A799	P0A799	PGK_ECOLI	pgk	Phosphoglycerate kinase	pgk	1ZMR	PGK_ECOLI
15,1228	14.7283	14.7498	14.8168	14.9128	14.9268	14.8503	14.9429	14.9575	14.9345	14.925	14.9237	14.7556	14.7978	14.7094	14.9823	12.8056	12.7059	13.0736	12.8079	14.9406	14.7288	14.547	14.8666	14.6498	14.8754	14.7851	14.6237	14.8356	14.5412	14.6099	14.6387	14.4762	14.6748	14.7933	14.8351	14.7628	14.9299	14.9654	15.0794	+	JHamp_DI	5.70985	0	-1.80812	-17.9061	P0A7A2	P0A7A2	GPMB_ECOLI	gpmB	Probable phosphoglycerate mutase GpmB	gpmB		GPMB_ECOLI
14,9113	14.0164	13.9939	13.9215	13.9172	13.9752	13.9445	13.7955	14.1393	14.0767	14.0417	14.0518	13.9591	14.0409	13.9617	13.8793	12.3787	12.2871	12.5389	12.2915	13.6169	13.7272	13.4655	13.8571	13.7417	13.7473	13.6784	13.7467	13.8951	13.6597	14.0592	13.9183	13.5878	13.7432	13.7663	13.7944	13.8268	13.688	13.7259	13.745	+	JHamp_DI	5.23236	0	-1.50903	-14.854	P0A7A5	P0A7A5	PIMT_ECOLI	pcm	Protein-L-isoaspartate O-methyltransferase	pcm	3LBF	PIMT_ECOLI
13,7734	15.5464	15.5773	15.5433	15.4871	15.5198	15.4652	15.5322	15.3843	15.5213	15.5434	15.4923	15.3224	15.4811	15.4269	15.4894	16.5348	16.5059	16.8021	16.8202	15.5067	15.4492	15.4384	15.4804	15.4963	15.5102	15.5855	15.4727	15.5213	15.4638	15.3306	15.4023	15.2662	15.4663	15.5325	15.4892	15.6435	15.5826	15.5649	15.6017	+	JHamp_DI	4.93247	0	1.23624	13.1985	P0A7A7	P0A7A7	PLSB_ECOLI	plsB	Glycerol-3-phosphate acyltransferase	plsB		PLSB_ECOLI
18,6577	17.6709	17.6279	17.702	17.6125	17.7231	17.8209	18.002	17.7972	17.6602	17.9223	17.8764	17.6516	17.7733	17.6582	17.806	15.4895	15.0953	15.9563	15.7554	17.5365	17.6713	17.5948	17.8106	17.3994	17.463	17.1535	17.4781	17.7187	17.6451	17.5721	17.7366	17.4174	17.6201	17.4046	17.5325	17.1764	17.3938	17.4238	17.5359	+	JHamp_DI	4.4816	0	-2.09402	-11.0324	P0A7A9	P0A7A9	IPYR_ECOLI	ppa	Inorganic pyrophosphatase	ppa	1FAJ;1I40;1I6T;1IGP;1INO;1IPW;1JFD;1MJW;1MJX;1MJY;1MJZ;1OBW;2AU6;2AU7;2AU8;2AU9;2AUU;2EIP;4UM4	IPYR_ECOLI
14,4901	14.1312	14.1224	13.9052	14.2536	14.2629	14.1812	14.0956	14.3718	14.2592	14.3244	14.394	13.9885	14.0862	14.0382	14.1432	13.9779	14.0276	14.4588	14.3864	14.6951	14.523	14.5864	14.6284	14.3193	14.3402	14.6064	14.4263	14.6794	14.566	14.612	14.5301	14.6447	14.7481	14.7886	14.8663	14.6716	14.5975	14.5973	14.7387	+	JHamp_DI	1.63794	0.00362399	-0.384202	-3.0327	P0A7B1	P0A7B1	PPK1_ECOLI	ppk	Polyphosphate kinase	ppk	1XDO;1XDP	PPK1_ECOLI
13,9893	13.1139	13.2497	13.4217	13.2109	13.0207	13.2339	13.1078	13.4169	13.2926	12.9943	13.3747	12.7701	12.9603	12.8867	12.8318	12.0471	12.1114	12.3842	11.9906	13.5436	13.316	13.3813	13.5092	13.3151	13.507	13.7069	13.4759	13.704	13.5872	13.805	13.5117	13.4915	13.5963	13.5	13.6768	13.39	13.4989	13.2609	13.4605	+	JHamp_DI	5.08143	0	-1.51865	-13.9977	P0A7B3	P0A7B3	NADK_ECOLI	nadK	NAD kinase	nadK		NADK_ECOLI
15,9063	15.3853	15.4014	15.4068	15.4415	15.5247	15.5875	15.5596	15.3939	15.4329	15.5073	15.3991	15.2066	15.2429	15.1609	15.2974	14.1892	13.8859	14.3034	14.1806	15.3982	15.4206	15.4335	15.5064	14.9888	14.9946	15.0285	15.1989	15.469	15.2249	15.4704	15.3319	14.9541	15.3575	15.3919	15.2959	15.2061	15.0044	15.0303	15.2081	+	JHamp_DI	4.59071	0	-1.23425	-11.524	P0A7B5	P0A7B5	PROB_ECOLI	proB	Glutamate 5-kinase	proB	2J5T;2J5V;2W21	PROB_ECOLI
16,3936	15.8019	15.5664	15.8069	16.9486	17.0141	16.5608	16.6974	16.4968	16.4368	16.7778	16.619	17.0477	16.7251	16.8083	17.0378	14.6599	14.4255	13.8629	14.6192	16.2669	16.361	16.0938	16.5311	15.4009	15.5312	15.5857	15.7326	16.3251	15.9548	15.614	16.1493	16.2106	16.466	15.8911	15.999	15.8685	15.8252	15.9602	16.0407	+	JHamp_DI	3.30025	6.20155E-05	-1.61893	-6.78609	P0A7B8	P0A7B8	HSLV_ECOLI	hslV	ATP-dependent protease subunit HslV	hslV	1E94;1G4A;1G4B;1HQY;1HT1;1HT2;1NED;4G4E;5JI3;6PXI	HSLV_ECOLI
14,2047	15.0958	15.1232	15.0057	14.6211	14.4441	14.4756	14.479	13.5545	13.161	13.5543	13.4293	15.01	14.7617	14.8039	14.8513	13.5229	13.2565	13.8932	13.4155	14.9876	14.9194	15.2314	15.0782	15.2286	15.0675	15.1522	15.3293	15.095	15.1362	15.2621	15.3131	14.6956	14.898	14.8526	14.9647	15.1294	15.2111	15.1608	15.3426	+	JHamp_DI	4.60817	0	-1.67958	-11.6045	P0A7C2	P0A7C2	LEXA_ECOLI	lexA	LexA repressor	lexA	1JHC;1JHE;1JHF;1JHH;1LEA;1LEB;3JSO;3JSP;3K3R;7B5G	LEXA_ECOLI
13,5372	15.8364	15.4734	15.9595	15.7476	15.6192	15.5895	15.4448	15.6266	15.4754	15.331	15.2988	15.604	15.3284	15.0579	15.0734	13.419	13.2112	14.1756	13.6224	15.7849	15.7886	16.0781	15.6911	16.1544	16.0795	16.1938	16.1115	16.2091	16.4632	16.3787	16.2181	16.05	16.282	16.213	16.3056	16.5302	16.3455	16.2519	16.3595	+	JHamp_DI	4.79947	0	-2.71019	-12.5215	P0A7C6	P0A7C6	PEPE_ECOLI	pepE	Peptidase E	pepE		PEPE_ECOLI
13,701	15.6755	15.7636	15.7449	15.5216	15.6988	15.5799	15.4384	15.4555	15.4182	15.5143	15.5798	15.5748	15.5093	15.4816	15.4814	12.8177	12.3591	13.0702	12.8521	14.9968	15.1604	15.0552	15.3159	15.2065	15.1952	14.7059	15.3127	15.1376	15.2418	15.1794	15.1697	14.9996	15.2071	15.0855	15.0825	15.0495	14.7793	14.6992	14.8127	+	JHamp_DI	5.41293	0	-2.40734	-15.9443	P0A7D1	P0A7D1	PTH_ECOLI	pth	Peptidyl-tRNA hydrolase	pth	2PTH;3VJR	PTH_ECOLI
